"DEPARTURES_PERFORMED","PASSENGERS","ORIGIN_CITY_NAME","DEST_CITY_NAME","MONTH",
28.00,1127.00,"Albuquerque, NM","Los Angeles, CA",12,
28.00,828.00,"Los Angeles, CA","Santa Fe, NM",12,
28.00,743.00,"Santa Fe, NM","Los Angeles, CA",12,
28.00,0.00,"Oakland, CA","Los Angeles, CA",12,
28.00,1297.00,"Bozeman, MT","San Francisco, CA",9,
28.00,1189.00,"Long Beach, CA","Salt Lake City, UT",9,
28.00,1053.00,"Palm Springs, CA","Los Angeles, CA",9,
28.00,1602.00,"San Diego, CA","Denver, CO",9,
28.00,1110.00,"San Francisco, CA","Bozeman, MT",9,
28.00,1074.00,"San Francisco, CA","North Bend/Coos Bay, OR",9,
28.00,1108.00,"Salt Lake City, UT","Los Angeles, CA",9,
28.00,1689.00,"Oakland, CA","Salt Lake City, UT",10,
28.00,1553.00,"San Diego, CA","Los Angeles, CA",10,
28.00,1519.00,"Salt Lake City, UT","Oakland, CA",10,
28.00,1050.00,"Colorado Springs, CO","San Francisco, CA",11,
28.00,1422.00,"Los Angeles, CA","San Diego, CA",11,
28.00,1762.00,"Santa Barbara, CA","Seattle, WA",11,
28.00,1807.00,"Los Angeles, CA","Medford, OR",2,
28.00,3115.00,"Seattle, WA","San Jose, CA",5,
28.00,1320.00,"Los Angeles, CA","Portland, OR",2,
28.00,2866.00,"San Francisco, CA","Phoenix, AZ",3,
28.00,1515.00,"San Francisco, CA","Reno, NV",3,
28.00,3684.00,"Fort Lauderdale, FL","Long Beach, CA",1,
28.00,1479.00,"San Diego, CA","Los Angeles, CA",5,
28.00,3017.00,"San Francisco, CA","Chicago, IL",1,
28.00,1342.00,"Los Angeles, CA","San Diego, CA",2,
28.00,3275.00,"Los Angeles, CA","Fort Lauderdale, FL",2,
28.00,2414.00,"Los Angeles, CA","St. Louis, MO",2,
28.00,3482.00,"Austin, TX","San Diego, CA",6,
28.00,3714.00,"Sacramento, CA","Chicago, IL",4,
28.00,4335.00,"Kona, HI","Los Angeles, CA",3,
28.00,3145.00,"San Francisco, CA","Dallas/Fort Worth, TX",6,
28.00,3728.00,"Nashville, TN","San Diego, CA",2,
28.00,6122.00,"Denver, CO","Los Angeles, CA",6,
28.00,1837.00,"Los Angeles, CA","Redding, CA",2,
28.00,3309.00,"San Francisco, CA","Denver, CO",7,
28.00,3535.00,"San Francisco, CA","Salt Lake City, UT",9,
28.00,2289.00,"Dallas/Fort Worth, TX","San Francisco, CA",9,
28.00,2670.00,"Washington, DC","San Francisco, CA",9,
28.00,5844.00,"Houston, TX","San Francisco, CA",9,
28.00,1221.00,"Fresno, CA","Phoenix, AZ",9,
28.00,6418.00,"San Diego, CA","Honolulu, HI",2,
28.00,0.00,"Los Angeles, CA","Cincinnati, OH",3,
28.00,3065.00,"Salt Lake City, UT","San Diego, CA",1,
28.00,2982.00,"Los Angeles, CA","Denver, CO",3,
28.00,2797.00,"Los Angeles, CA","Pittsburgh, PA",3,
28.00,3562.00,"Sacramento, CA","Philadelphia, PA",5,
28.00,2946.00,"Seattle, WA","Ontario, CA",6,
28.00,2074.00,"Dallas/Fort Worth, TX","Los Angeles, CA",3,
28.00,793.00,"Santa Fe, NM","Los Angeles, CA",2,
28.00,3814.00,"Salt Lake City, UT","Ontario, CA",4,
28.00,1836.00,"San Jose, CA","Salt Lake City, UT",5,
28.00,1676.00,"San Francisco, CA","Seattle, WA",4,
28.00,0.00,"Louisville, KY","Ontario, CA",3,
28.00,1523.00,"Los Angeles, CA","San Diego, CA",8,
28.00,1347.00,"San Diego, CA","Los Angeles, CA",8,
28.00,2477.00,"San Francisco, CA","Minneapolis, MN",9,
28.00,2975.00,"San Jose, CA","Denver, CO",9,
28.00,2594.00,"Austin, TX","Long Beach, CA",2,
28.00,3325.00,"Austin, TX","Oakland, CA",3,
28.00,3326.00,"Las Vegas, NV","Los Angeles, CA",4,
28.00,3677.00,"Ontario, CA","Salt Lake City, UT",4,
28.00,6710.00,"Los Angeles, CA","Detroit, MI",3,
28.00,3108.00,"Denver, CO","San Diego, CA",6,
28.00,2695.00,"San Francisco, CA","Minneapolis, MN",3,
28.00,2375.00,"Chicago, IL","Santa Ana, CA",1,
28.00,892.00,"Santa Barbara, CA","Phoenix, AZ",4,
28.00,4192.00,"Dallas/Fort Worth, TX","San Francisco, CA",1,
28.00,0.00,"Sacramento, CA","Arcata/Eureka, CA",7,
28.00,2511.00,"Phoenix, AZ","San Francisco, CA",8,
28.00,3006.00,"San Jose, CA","Portland, OR",8,
28.00,4132.00,"Cleveland, OH","San Francisco, CA",8,
28.00,3798.00,"San Francisco, CA","Anchorage, AK",8,
28.00,3132.00,"San Francisco, CA","Las Vegas, NV",8,
28.00,4666.00,"Ontario, CA","Atlanta, GA",11,
28.00,3197.00,"Salt Lake City, UT","San Francisco, CA",11,
28.00,3358.00,"Tampa, FL","Los Angeles, CA",11,
28.00,1790.00,"Las Vegas, NV","Santa Rosa, CA",9,
28.00,4734.00,"Los Angeles, CA","Boston, MA",10,
28.00,2611.00,"San Francisco, CA","Portland, OR",4,
28.00,1756.00,"Sacramento, CA","Salt Lake City, UT",1,
28.00,3204.00,"Spokane, WA","Oakland, CA",6,
28.00,3273.00,"Seattle, WA","Sacramento, CA",6,
28.00,4471.00,"Charlotte, NC","San Diego, CA",2,
28.00,0.00,"Los Angeles, CA","Memphis, TN",2,
28.00,3065.00,"San Jose, CA","Austin, TX",4,
28.00,854.00,"Fresno, CA","San Francisco, CA",2,
28.00,6199.00,"Honolulu, HI","Oakland, CA",2,
28.00,1960.00,"Seattle, WA","Oakland, CA",6,
28.00,3392.00,"San Diego, CA","Kahului, HI",2,
28.00,6811.00,"Washington, DC","Los Angeles, CA",6,
28.00,2959.00,"San Diego, CA","Reno, NV",6,
28.00,6166.00,"Honolulu, HI","San Jose, CA",2,
28.00,1637.00,"Fresno, CA","Denver, CO",4,
28.00,4358.00,"Newark, NJ","San Francisco, CA",9,
28.00,5247.00,"Houston, TX","San Francisco, CA",9,
28.00,3544.00,"Los Angeles, CA","Cleveland, OH",9,
28.00,1245.00,"Missoula, MT","San Francisco, CA",8,
28.00,1151.00,"San Francisco, CA","Missoula, MT",8,
28.00,1774.00,"Santa Ana, CA","Denver, CO",8,
29.00,2794.00,"Austin, TX","Oakland, CA",10,
29.00,1848.00,"Boise, ID","Oakland, CA",10,
29.00,4308.00,"Atlanta, GA","Sacramento, CA",6,
29.00,3468.00,"Denver, CO","Ontario, CA",10,
29.00,2164.00,"El Paso, TX","Los Angeles, CA",10,
29.00,6735.00,"San Jose, CA","Honolulu, HI",4,
29.00,3882.00,"Los Angeles, CA","Detroit, MI",5,
29.00,4232.00,"Houston, TX","San Francisco, CA",4,
29.00,1731.00,"Sacramento, CA","Salt Lake City, UT",5,
29.00,6314.00,"Honolulu, HI","Oakland, CA",6,
29.00,3563.00,"New Orleans, LA","Los Angeles, CA",10,
29.00,3064.00,"Sacramento, CA","Denver, CO",4,
29.00,3792.00,"Los Angeles, CA","Fort Lauderdale, FL",4,
29.00,3990.00,"Los Angeles, CA","Charlotte, NC",4,
29.00,2106.00,"Sacramento, CA","Palm Springs, CA",3,
29.00,6192.00,"Kona, HI","San Francisco, CA",4,
29.00,3397.00,"Los Angeles, CA","Sacramento, CA",2,
29.00,3885.00,"San Francisco, CA","Philadelphia, PA",4,
29.00,1804.00,"Boise, ID","Sacramento, CA",3,
29.00,3631.00,"Sacramento, CA","Washington, DC",3,
29.00,1328.00,"Sacramento, CA","San Jose, CA",3,
29.00,0.00,"Cincinnati, OH","Los Angeles, CA",7,
29.00,3491.00,"Denver, CO","Ontario, CA",7,
29.00,3036.00,"Denver, CO","Ontario, CA",7,
29.00,3717.00,"Washington, DC","Sacramento, CA",7,
29.00,5776.00,"Los Angeles, CA","Denver, CO",7,
29.00,3888.00,"Fort Lauderdale, FL","Los Angeles, CA",9,
29.00,2979.00,"New York, NY","Sacramento, CA",9,
29.00,3798.00,"Baltimore, MD","Los Angeles, CA",12,
29.00,3367.00,"Baltimore, MD","San Francisco, CA",12,
29.00,4225.00,"Newark, NJ","San Francisco, CA",12,
29.00,6564.00,"Washington, DC","Los Angeles, CA",12,
29.00,2314.00,"Minneapolis, MN","San Francisco, CA",12,
29.00,3702.00,"San Francisco, CA","Baltimore, MD",12,
29.00,3554.00,"Ontario, CA","Chicago, IL",12,
29.00,2742.00,"Phoenix, AZ","Sacramento, CA",12,
29.00,2260.00,"Reno, NV","San Jose, CA",12,
29.00,3216.00,"San Diego, CA","El Paso, TX",12,
29.00,2931.00,"Salt Lake City, UT","Los Angeles, CA",12,
29.00,7351.00,"Atlanta, GA","Los Angeles, CA",12,
29.00,843.00,"Aspen, CO","San Francisco, CA",12,
29.00,971.00,"Denver, CO","Monterey, CA",12,
29.00,1003.00,"Los Angeles, CA","Palm Springs, CA",12,
29.00,1222.00,"Monterey, CA","Denver, CO",12,
29.00,1290.00,"Phoenix, AZ","Santa Barbara, CA",12,
29.00,1752.00,"Santa Barbara, CA","Seattle, WA",12,
29.00,1813.00,"Seattle, WA","Santa Barbara, CA",12,
29.00,1798.00,"Seattle, WA","San Francisco, CA",12,
29.00,1727.00,"Sacramento, CA","Salt Lake City, UT",12,
29.00,4103.00,"San Diego, CA","Charlotte, NC",5,
29.00,4916.00,"San Diego, CA","Charlotte, NC",5,
29.00,4200.00,"Los Angeles, CA","Boston, MA",6,
29.00,5848.00,"Atlanta, GA","San Francisco, CA",3,
29.00,1207.00,"Bakersfield, CA","Denver, CO",3,
29.00,3734.00,"New York, NY","Oakland, CA",4,
29.00,3691.00,"Santa Ana, CA","Phoenix, AZ",4,
29.00,3295.00,"San Diego, CA","Albuquerque, NM",10,
29.00,1600.00,"Denver, CO","Burbank, CA",3,
29.00,3948.00,"Orlando, FL","Los Angeles, CA",6,
29.00,4750.00,"Orlando, FL","Los Angeles, CA",6,
29.00,3791.00,"Salt Lake City, UT","San Jose, CA",5,
29.00,4471.00,"Los Angeles, CA","Newark, NJ",3,
29.00,1855.00,"Salt Lake City, UT","San Jose, CA",5,
29.00,4017.00,"Los Angeles, CA","Atlanta, GA",4,
29.00,3519.00,"Las Vegas, NV","Los Angeles, CA",5,
29.00,3116.00,"Chicago, IL","Palm Springs, CA",5,
29.00,2059.00,"Las Vegas, NV","San Diego, CA",3,
29.00,3954.00,"Chicago, IL","Los Angeles, CA",5,
29.00,2072.00,"Ontario, CA","Phoenix, AZ",5,
29.00,3249.00,"Fort Lauderdale, FL","San Francisco, CA",7,
29.00,3137.00,"Los Angeles, CA","Seattle, WA",7,
29.00,3716.00,"San Francisco, CA","Fort Lauderdale, FL",7,
29.00,3751.00,"Austin, TX","San Diego, CA",7,
29.00,2842.00,"San Francisco, CA","Santa Ana, CA",7,
29.00,3391.00,"Phoenix, AZ","Sacramento, CA",9,
29.00,3560.00,"Sacramento, CA","Phoenix, AZ",9,
29.00,3373.00,"Chicago, IL","Ontario, CA",9,
29.00,3066.00,"Chicago, IL","Santa Ana, CA",9,
29.00,2068.00,"Oakland, CA","Boise, ID",9,
29.00,3163.00,"Nashville, TN","Los Angeles, CA",12,
29.00,5679.00,"New York, NY","San Francisco, CA",12,
29.00,3579.00,"Los Angeles, CA","Nashville, TN",12,
29.00,3891.00,"Los Angeles, CA","Boston, MA",12,
29.00,3547.00,"Los Angeles, CA","Newark, NJ",12,
29.00,6714.00,"Los Angeles, CA","Miami, FL",12,
29.00,5810.00,"Los Angeles, CA","Chicago, IL",12,
29.00,5588.00,"San Francisco, CA","New York, NY",12,
29.00,2240.00,"Santa Ana, CA","Chicago, IL",12,
29.00,3602.00,"Austin, TX","Long Beach, CA",12,
29.00,7489.00,"Los Angeles, CA","Atlanta, GA",12,
29.00,3626.00,"Los Angeles, CA","Detroit, MI",12,
29.00,4022.00,"Los Angeles, CA","Tampa, FL",12,
29.00,1174.00,"San Jose, CA","Sacramento, CA",4,
29.00,3235.00,"San Francisco, CA","Portland, OR",5,
29.00,4872.00,"Kona, HI","Los Angeles, CA",6,
29.00,4747.00,"Kona, HI","Los Angeles, CA",6,
29.00,2363.00,"Phoenix, AZ","Ontario, CA",6,
29.00,3718.00,"Salt Lake City, UT","Oakland, CA",6,
29.00,2237.00,"Los Angeles, CA","Oakland, CA",6,
29.00,1761.00,"Redding, CA","Los Angeles, CA",1,
29.00,3188.00,"San Diego, CA","San Francisco, CA",4,
29.00,5863.00,"Chicago, IL","Los Angeles, CA",3,
29.00,3065.00,"Los Angeles, CA","Detroit, MI",2,
29.00,1306.00,"Dallas/Fort Worth, TX","San Francisco, CA",1,
29.00,3407.00,"Phoenix, AZ","Los Angeles, CA",4,
29.00,3781.00,"Newark, NJ","Los Angeles, CA",7,
29.00,3777.00,"Los Angeles, CA","Newark, NJ",7,
29.00,4876.00,"Los Angeles, CA","Orlando, FL",7,
29.00,5109.00,"San Francisco, CA","Honolulu, HI",7,
29.00,0.00,"Louisville, KY","Ontario, CA",8,
29.00,2597.00,"Dallas/Fort Worth, TX","San Francisco, CA",11,
29.00,3526.00,"Houston, TX","San Francisco, CA",11,
29.00,4531.00,"San Francisco, CA","Lihue, HI",11,
29.00,2409.00,"Dallas/Fort Worth, TX","San Francisco, CA",11,
29.00,3657.00,"Los Angeles, CA","Orlando, FL",11,
29.00,2648.00,"Los Angeles, CA","Seattle, WA",11,
29.00,3368.00,"Orlando, FL","Los Angeles, CA",11,
29.00,3428.00,"Orlando, FL","San Francisco, CA",11,
29.00,3684.00,"San Francisco, CA","Orlando, FL",11,
29.00,1312.00,"Fresno, CA","Phoenix, AZ",11,
29.00,1247.00,"Long Beach, CA","Phoenix, AZ",11,
29.00,1332.00,"Phoenix, AZ","Fresno, CA",11,
29.00,1029.00,"Phoenix, AZ","Long Beach, CA",11,
29.00,1484.00,"Palm Springs, CA","Phoenix, AZ",11,
29.00,2040.00,"San Luis Obispo, CA","Phoenix, AZ",11,
29.00,3831.00,"San Jose, CA","Austin, TX",6,
29.00,3954.00,"San Diego, CA","Philadelphia, PA",4,
29.00,5014.00,"San Diego, CA","Philadelphia, PA",4,
29.00,1178.00,"Bakersfield, CA","Denver, CO",1,
29.00,4015.00,"San Jose, CA","New York, NY",5,
29.00,3642.00,"Seattle, WA","San Jose, CA",6,
29.00,3519.00,"Orlando, FL","San Francisco, CA",1,
29.00,3769.00,"Los Angeles, CA","New Orleans, LA",6,
29.00,2775.00,"Los Angeles, CA","Dallas/Fort Worth, TX",6,
29.00,4014.00,"Los Angeles, CA","Seattle, WA",1,
29.00,2797.00,"Dallas/Fort Worth, TX","Los Angeles, CA",6,
29.00,1793.00,"Portland, OR","San Jose, CA",3,
29.00,1393.00,"San Francisco, CA","Dallas/Fort Worth, TX",1,
29.00,0.00,"Memphis, TN","Los Angeles, CA",6,
29.00,4273.00,"Atlanta, GA","San Jose, CA",5,
29.00,3557.00,"Philadelphia, PA","San Diego, CA",11,
29.00,3554.00,"Phoenix, AZ","San Jose, CA",11,
29.00,3469.00,"San Jose, CA","Phoenix, AZ",11,
29.00,1232.00,"San Jose, CA","Portland, OR",3,
29.00,5712.00,"San Francisco, CA","Newark, NJ",5,
29.00,877.00,"San Jose, CA","Sacramento, CA",1,
29.00,1247.00,"Albuquerque, NM","Los Angeles, CA",6,
29.00,1381.00,"Portland, OR","San Francisco, CA",1,
29.00,1037.00,"Las Vegas, NV","Santa Ana, CA",3,
29.00,3265.00,"Salt Lake City, UT","Sacramento, CA",1,
29.00,4110.00,"Los Angeles, CA","Minneapolis, MN",4,
29.00,1968.00,"Las Vegas, NV","Santa Rosa, CA",6,
29.00,3986.00,"Stockton, CA","Las Vegas, NV",4,
29.00,1592.00,"Salt Lake City, UT","Sacramento, CA",5,
29.00,3231.00,"Phoenix, AZ","San Francisco, CA",5,
29.00,3223.00,"Chicago, IL","San Jose, CA",4,
29.00,3717.00,"Memphis, TN","Los Angeles, CA",8,
29.00,4460.00,"Minneapolis, MN","Los Angeles, CA",8,
29.00,3383.00,"Nashville, TN","Los Angeles, CA",11,
29.00,3567.00,"Newark, NJ","Los Angeles, CA",11,
29.00,5974.00,"New York, NY","San Francisco, CA",11,
29.00,3612.00,"Los Angeles, CA","Newark, NJ",11,
29.00,4059.00,"Los Angeles, CA","Orlando, FL",11,
29.00,4707.00,"Chicago, IL","Los Angeles, CA",11,
29.00,3906.00,"Chicago, IL","Santa Ana, CA",11,
29.00,5935.00,"San Francisco, CA","New York, NY",11,
29.00,2559.00,"Santa Ana, CA","Chicago, IL",11,
29.00,3770.00,"Kahului, HI","San Jose, CA",11,
29.00,3872.00,"Seattle, WA","Los Angeles, CA",11,
29.00,3398.00,"Austin, TX","San Francisco, CA",11,
29.00,3723.00,"New York, NY","Oakland, CA",11,
29.00,2351.00,"Tucson, AZ","Los Angeles, CA",10,
29.00,5050.00,"Dallas/Fort Worth, TX","San Diego, CA",10,
29.00,6072.00,"New York, NY","San Francisco, CA",10,
29.00,5666.00,"San Francisco, CA","New York, NY",10,
29.00,5946.00,"Los Angeles, CA","Atlanta, GA",1,
29.00,3023.00,"Los Angeles, CA","Seattle, WA",6,
29.00,1650.00,"Oklahoma City, OK","Los Angeles, CA",5,
29.00,3117.00,"Kansas City, MO","Oakland, CA",3,
29.00,3162.00,"Baltimore, MD","Los Angeles, CA",4,
29.00,4874.00,"Kahului, HI","San Francisco, CA",1,
29.00,1255.00,"Long Beach, CA","Phoenix, AZ",4,
29.00,2781.00,"Seattle, WA","Oakland, CA",1,
29.00,990.00,"Redding, CA","Arcata/Eureka, CA",1,
29.00,4369.00,"Lihue, HI","Los Angeles, CA",3,
29.00,3836.00,"St. Louis, MO","San Diego, CA",6,
29.00,4352.00,"Denver, CO","San Diego, CA",8,
29.00,4440.00,"San Diego, CA","Denver, CO",8,
29.00,2981.00,"Denver, CO","Los Angeles, CA",8,
29.00,812.00,"Albuquerque, NM","Los Angeles, CA",9,
29.00,867.00,"Los Angeles, CA","Albuquerque, NM",9,
29.00,1222.00,"Los Angeles, CA","Oklahoma City, OK",9,
29.00,1489.00,"Los Angeles, CA","San Diego, CA",9,
29.00,1288.00,"Oklahoma City, OK","Los Angeles, CA",9,
29.00,1439.00,"San Diego, CA","Los Angeles, CA",9,
29.00,3729.00,"New York, NY","San Jose, CA",11,
29.00,3607.00,"Salt Lake City, UT","Sacramento, CA",12,
29.00,3119.00,"Sacramento, CA","Salt Lake City, UT",12,
29.00,3667.00,"Tampa, FL","Los Angeles, CA",12,
29.00,1948.00,"Los Angeles, CA","Medford, OR",12,
29.00,1865.00,"Portland, OR","Santa Rosa, CA",12,
29.00,1919.00,"Santa Rosa, CA","Portland, OR",12,
29.00,6994.00,"Washington, DC","Los Angeles, CA",10,
29.00,5581.00,"Washington, DC","San Francisco, CA",10,
29.00,2373.00,"Los Angeles, CA","Dallas/Fort Worth, TX",3,
29.00,3016.00,"Denver, CO","Ontario, CA",6,
29.00,3468.00,"Los Angeles, CA","Kahului, HI",2,
29.00,1326.00,"Fresno, CA","Los Angeles, CA",5,
29.00,5817.00,"San Francisco, CA","Miami, FL",3,
29.00,4545.00,"Philadelphia, PA","San Diego, CA",4,
29.00,3746.00,"San Diego, CA","Denver, CO",1,
29.00,3488.00,"Philadelphia, PA","San Francisco, CA",5,
29.00,4706.00,"Los Angeles, CA","Orlando, FL",4,
29.00,3693.00,"Chicago, IL","Palm Springs, CA",3,
29.00,1057.00,"San Francisco, CA","Colorado Springs, CO",3,
29.00,6600.00,"Atlanta, GA","Los Angeles, CA",1,
29.00,3375.00,"Phoenix, AZ","San Francisco, CA",4,
29.00,1078.00,"Los Angeles, CA","Albuquerque, NM",6,
29.00,3191.00,"Chicago, IL","Palm Springs, CA",4,
